Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-26 09:01:52.8001;474;2715aba63b96d383a8bd285e950eb971;anonymous;0.7596;ReceivingData
Sample;2021-01-26 09:01:52.8200;475;2715aba63b96d383a8bd285e950eb971;anonymous;0.7402;ReceivingData
Sample;2021-01-26 09:01:52.9420;482;2715aba63b96d383a8bd285e950eb971;anonymous;0.7327;ReceivingData
Sample;2021-01-26 09:01:52.9490;483;2715aba63b96d383a8bd285e950eb971;anonymous;0.7334;ReceivingData
Sample;2021-01-26 09:01:53.0508;489;2715aba63b96d383a8bd285e950eb971;anonymous;0.7659;ReceivingData
Sample;2021-01-26 09:01:53.0718;490;2715aba63b96d383a8bd285e950eb971;anonymous;0.7784;ReceivingData
Sample;2021-01-26 09:01:53.1825;497;2715aba63b96d383a8bd285e950eb971;anonymous;0.7852;ReceivingData
Sample;2021-01-26 09:01:53.1994;498;2715aba63b96d383a8bd285e950eb971;anonymous;0.7574;ReceivingData
Sample;2021-01-26 09:01:53.2942;504;2715aba63b96d383a8bd285e950eb971;anonymous;0.7373;ReceivingData
Sample;2021-01-26 09:01:53.3171;505;2715aba63b96d383a8bd285e950eb971;anonymous;0.7073;ReceivingData
Sample;2021-01-26 09:01:53.3221;506;2715aba63b96d383a8bd285e950eb971;anonymous;0.7541;ReceivingData
Sample;2021-01-26 09:01:53.4019;510;2715aba63b96d383a8bd285e950eb971;anonymous;0.7567;ReceivingData
Sample;2021-01-26 09:01:53.4109;511;2715aba63b96d383a8bd285e950eb971;anonymous;0.7443;ReceivingData
Sample;2021-01-26 09:01:53.5715;522;2715aba63b96d383a8bd285e950eb971;anonymous;0.7678;ReceivingData
Sample;2021-01-26 09:01:53.5774;523;2715aba63b96d383a8bd285e950eb971;anonymous;0.7474;ReceivingData
Sample;2021-01-26 09:01:53.6861;531;2715aba63b96d383a8bd285e950eb971;anonymous;0.7425;ReceivingData
Sample;2021-01-26 09:01:53.7121;532;2715aba63b96d383a8bd285e950eb971;anonymous;0.7387;ReceivingData
Sample;2021-01-26 09:01:53.8158;540;2715aba63b96d383a8bd285e950eb971;anonymous;0.6732;ReceivingData
Sample;2021-01-26 09:01:53.8218;541;2715aba63b96d383a8bd285e950eb971;anonymous;0.4953;ReceivingData
Sample;2021-01-26 09:01:53.9255;548;2715aba63b96d383a8bd285e950eb971;anonymous;0.4262;ReceivingData
Sample;2021-01-26 09:01:53.9474;549;2715aba63b96d383a8bd285e950eb971;anonymous;0.4235;ReceivingData
Sample;2021-01-26 09:01:54.0496;557;2715aba63b96d383a8bd285e950eb971;anonymous;0.3575;ReceivingData
Sample;2021-01-26 09:01:54.0646;558;2715aba63b96d383a8bd285e950eb971;anonymous;0.3640;ReceivingData
Sample;2021-01-26 09:01:54.1830;567;2715aba63b96d383a8bd285e950eb971;anonymous;0.3534;ReceivingData
Sample;2021-01-26 09:01:54.1940;568;2715aba63b96d383a8bd285e950eb971;anonymous;0.3248;ReceivingData
Sample;2021-01-26 09:01:54.2149;569;2715aba63b96d383a8bd285e950eb971;anonymous;0.3513;ReceivingData
Sample;2021-01-26 09:01:54.2848;575;2715aba63b96d383a8bd285e950eb971;anonymous;0.3428;ReceivingData
Sample;2021-01-26 09:01:54.2957;576;2715aba63b96d383a8bd285e950eb971;anonymous;0.3369;ReceivingData
Sample;2021-01-26 09:01:54.4200;584;2715aba63b96d383a8bd285e950eb971;anonymous;0.3514;ReceivingData
Sample;2021-01-26 09:01:54.4360;585;2715aba63b96d383a8bd285e950eb971;anonymous;0.3464;ReceivingData
Sample;2021-01-26 09:01:54.5814;596;2715aba63b96d383a8bd285e950eb971;anonymous;0.2966;ReceivingData
Sample;2021-01-26 09:01:54.5953;597;2715aba63b96d383a8bd285e950eb971;anonymous;0.3365;ReceivingData
Sample;2021-01-26 09:01:54.6761;602;2715aba63b96d383a8bd285e950eb971;anonymous;0.3375;ReceivingData
Sample;2021-01-26 09:01:54.6811;603;2715aba63b96d383a8bd285e950eb971;anonymous;0.3744;ReceivingData
Sample;2021-01-26 09:01:54.8496;615;2715aba63b96d383a8bd285e950eb971;anonymous;0.4811;ReceivingData
Sample;2021-01-26 09:01:54.8676;616;2715aba63b96d383a8bd285e950eb971;anonymous;0.6147;ReceivingData
Sample;2021-01-26 09:01:54.9354;620;2715aba63b96d383a8bd285e950eb971;anonymous;0.6887;ReceivingData
Sample;2021-01-26 09:01:54.9444;621;2715aba63b96d383a8bd285e950eb971;anonymous;0.6854;ReceivingData
Sample;2021-01-26 09:01:55.0820;631;2715aba63b96d383a8bd285e950eb971;anonymous;0.6742;ReceivingData
Sample;2021-01-26 09:01:55.0930;632;2715aba63b96d383a8bd285e950eb971;anonymous;0.7037;ReceivingData
Sample;2021-01-26 09:01:55.1867;639;2715aba63b96d383a8bd285e950eb971;anonymous;0.6867;ReceivingData
Sample;2021-01-26 09:01:55.1937;640;2715aba63b96d383a8bd285e950eb971;anonymous;0.6600;ReceivingData
Sample;2021-01-26 09:01:55.2107;641;2715aba63b96d383a8bd285e950eb971;anonymous;0.6602;ReceivingData
Sample;2021-01-26 09:01:55.3154;648;2715aba63b96d383a8bd285e950eb971;anonymous;0.7196;ReceivingData
Sample;2021-01-26 09:01:55.3274;649;2715aba63b96d383a8bd285e950eb971;anonymous;0.7558;ReceivingData
Sample;2021-01-26 09:01:55.4500;656;2715aba63b96d383a8bd285e950eb971;anonymous;0.7687;ReceivingData
Sample;2021-01-26 09:01:55.4680;657;2715aba63b96d383a8bd285e950eb971;anonymous;0.7532;ReceivingData
Sample;2021-01-26 09:01:55.6146;667;2715aba63b96d383a8bd285e950eb971;anonymous;0.7432;ReceivingData
Sample;2021-01-26 09:01:55.6216;668;2715aba63b96d383a8bd285e950eb971;anonymous;0.7402;ReceivingData
Sample;2021-01-26 09:01:55.7173;675;2715aba63b96d383a8bd285e950eb971;anonymous;0.7222;ReceivingData
Sample;2021-01-26 09:01:55.7363;676;2715aba63b96d383a8bd285e950eb971;anonymous;0.7318;ReceivingData
Sample;2021-01-26 09:01:55.8499;683;2715aba63b96d383a8bd285e950eb971;anonymous;0.6959;ReceivingData
Sample;2021-01-26 09:01:55.8539;684;2715aba63b96d383a8bd285e950eb971;anonymous;0.6881;ReceivingData
Sample;2021-01-26 09:01:55.9537;690;2715aba63b96d383a8bd285e950eb971;anonymous;0.7014;ReceivingData
Sample;2021-01-26 09:01:55.9716;691;2715aba63b96d383a8bd285e950eb971;anonymous;0.7017;ReceivingData
Sample;2021-01-26 09:01:56.0814;698;2715aba63b96d383a8bd285e950eb971;anonymous;0.7273;ReceivingData
Sample;2021-01-26 09:01:56.1033;699;2715aba63b96d383a8bd285e950eb971;anonymous;0.6961;ReceivingData
Sample;2021-01-26 09:01:56.1173;700;2715aba63b96d383a8bd285e950eb971;anonymous;0.7376;ReceivingData
Sample;2021-01-26 09:01:56.2190;707;2715aba63b96d383a8bd285e950eb971;anonymous;0.7509;ReceivingData
