Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
MotorImagery;2021-01-26 09:02:34.0206;3107;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7583;18;NULL
InputWindowChange;2021-01-26 09:02:35.7566;3224;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Open;3;-3.4355;0.0000;Running;2.7625;9;0.0500;5;0.0500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
Rest;2021-01-26 09:02:36.2190;3255;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6639;18;NULL
InputWindowChange;2021-01-26 09:02:39.7525;3487;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Closed;3;-3.4306;0.0000;Running;2.7625;9;0.0500;5;0.0500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 09:02:39.7525;3487;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Closed;3;-3.4306;0.0000;Running;2.7625;9;0.0500;5;0.0500;2;0.1000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;RejInput
MotorImagery;2021-01-26 09:02:41.0770;3573;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7260;19;NULL
Rest;2021-01-26 09:02:42.0828;3641;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6875;19;NULL
MotorImagery;2021-01-26 09:02:50.5228;4176;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7221;20;NULL
InputWindowChange;2021-01-26 09:02:50.9383;4202;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Open;4;-3.4306;0.0000;Running;1.1306;9;0.0500;5;0.0500;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
Rest;2021-01-26 09:02:54.3487;4428;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6660;20;NULL
MotorImagery;2021-01-26 09:02:54.6199;4447;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7010;21;NULL
InputWindowChange;2021-01-26 09:02:54.6209;4447;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Closed;4;-3.7288;0.0000;Running;1.1306;9;0.0500;5;0.0500;2;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 09:02:54.6219;4447;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Closed;4;-3.7288;0.0000;Running;1.1306;8;0.1000;5;0.0500;2;0.1000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-26 09:02:54.9790;4469;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6858;21;NULL
MotorImagery;2021-01-26 09:02:56.5167;4572;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7375;22;NULL
